N,replica,metric,value
150,73,lcc_ratio,0.14666666666666667
150,73,avg_shortest_path_lcc,2.064935064935065
150,73,diameter_lcc,3.0
150,73,degree_assortativity_ud,-0.39769414778891776
150,73,avg_clustering_ud,0.0
150,73,modularity_ud,0.6694667640613586
150,74,n_nodes,150.0
150,74,n_edges,52.0
150,74,lcc_nodes,24.0
150,74,lcc_ratio,0.16
150,74,avg_shortest_path_lcc,2.13768115942029
150,74,diameter_lcc,4.0
150,74,degree_assortativity_ud,-0.30248400764310035
150,74,avg_clustering_ud,0.0
150,74,modularity_ud,0.7837791495198903
150,75,n_nodes,150.0
150,75,n_edges,45.0
150,75,lcc_nodes,16.0
150,75,lcc_ratio,0.10666666666666667
150,75,avg_shortest_path_lcc,2.8666666666666667
150,75,diameter_lcc,5.0
150,75,degree_assortativity_ud,-0.4381111376103032
150,75,avg_clustering_ud,0.0
150,75,modularity_ud,0.80765595463138
150,76,n_nodes,150.0
150,76,n_edges,31.0
150,76,lcc_nodes,15.0
150,76,lcc_ratio,0.1
150,76,avg_shortest_path_lcc,1.8666666666666667
150,76,diameter_lcc,2.0
150,76,degree_assortativity_ud,-0.4237898686679174
150,76,avg_clustering_ud,0.0
150,76,modularity_ud,0.72265625
150,77,n_nodes,150.0
150,77,n_edges,109.0
150,77,lcc_nodes,92.0
150,77,lcc_ratio,0.6133333333333333
150,77,avg_shortest_path_lcc,2.2663640707118966
150,77,diameter_lcc,6.0
150,77,degree_assortativity_ud,-0.5971819956021491
150,77,avg_clustering_ud,0.0
150,77,modularity_ud,0.3534205693296602
150,78,n_nodes,150.0
150,78,n_edges,39.0
150,78,lcc_nodes,23.0
150,78,lcc_ratio,0.15333333333333332
150,78,avg_shortest_path_lcc,1.9130434782608696
150,78,diameter_lcc,2.0
150,78,degree_assortativity_ud,-0.41624752438249707
150,78,avg_clustering_ud,0.0
150,78,modularity_ud,0.6412849494348601
150,79,n_nodes,150.0
150,79,n_edges,120.0
150,79,lcc_nodes,100.0
150,79,lcc_ratio,0.6666666666666666
150,79,avg_shortest_path_lcc,2.930909090909091
150,79,diameter_lcc,6.0
150,79,degree_assortativity_ud,-0.48344821936029014
150,79,avg_clustering_ud,0.0
150,79,modularity_ud,0.5261237135055661
150,80,n_nodes,150.0
150,80,n_edges,27.0
150,80,lcc_nodes,6.0
150,80,lcc_ratio,0.04
150,80,avg_shortest_path_lcc,1.6666666666666667
150,80,diameter_lcc,2.0
150,80,degree_assortativity_ud,-0.4384279475982535
150,80,avg_clustering_ud,0.0
150,80,modularity_ud,0.9036860879904876
150,81,n_nodes,150.0
150,81,n_edges,54.0
150,81,lcc_nodes,19.0
150,81,lcc_ratio,0.12666666666666668
150,81,avg_shortest_path_lcc,2.1637426900584797
150,81,diameter_lcc,4.0
150,81,degree_assortativity_ud,-0.4029954719609894
150,81,avg_clustering_ud,0.0
150,81,modularity_ud,0.8011798469387754
150,82,n_nodes,150.0
150,82,n_edges,56.0
150,82,lcc_nodes,18.0
150,82,lcc_ratio,0.12
150,82,avg_shortest_path_lcc,1.9869281045751634
150,82,diameter_lcc,3.0
150,82,degree_assortativity_ud,-0.5175563310499331
150,82,avg_clustering_ud,0.0
150,82,modularity_ud,0.8222222222222222
150,83,n_nodes,150.0
150,83,n_edges,47.0
150,83,lcc_nodes,22.0
150,83,lcc_ratio,0.14666666666666667
150,83,avg_shortest_path_lcc,2.1471861471861473
150,83,diameter_lcc,4.0
150,83,degree_assortativity_ud,-0.3696140735722657
150,83,avg_clustering_ud,0.0
150,83,modularity_ud,0.7775011317338162
150,84,n_nodes,150.0
150,84,n_edges,46.0
150,84,lcc_nodes,19.0
150,84,lcc_ratio,0.12666666666666668
150,84,avg_shortest_path_lcc,2.6315789473684212
150,84,diameter_lcc,4.0
150,84,degree_assortativity_ud,-0.38051828331455495
150,84,avg_clustering_ud,0.0
150,84,modularity_ud,0.8626302083333333
150,85,n_nodes,150.0
150,85,n_edges,33.0
150,85,lcc_nodes,16.0
150,85,lcc_ratio,0.10666666666666667
150,85,avg_shortest_path_lcc,1.9833333333333334
150,85,diameter_lcc,3.0
150,85,degree_assortativity_ud,-0.3240671768131643
150,85,avg_clustering_ud,0.0
150,85,modularity_ud,0.7677551020408163
150,86,n_nodes,150.0
150,86,n_edges,27.0
150,86,lcc_nodes,20.0
150,86,lcc_ratio,0.13333333333333333
150,86,avg_shortest_path_lcc,1.9894736842105263
150,86,diameter_lcc,3.0
150,86,degree_assortativity_ud,-0.50946904185403
150,86,avg_clustering_ud,0.0
150,86,modularity_ud,0.5121173469387756
150,87,n_nodes,150.0
150,87,n_edges,82.0
150,87,lcc_nodes,80.0
150,87,lcc_ratio,0.5333333333333333
150,87,avg_shortest_path_lcc,2.3420886075949365
150,87,diameter_lcc,5.0
150,87,degree_assortativity_ud,-0.7494791049641149
150,87,avg_clustering_ud,0.0
150,87,modularity_ud,0.2662345679012345
150,88,n_nodes,150.0
150,88,n_edges,90.0
150,88,lcc_nodes,69.0
150,88,lcc_ratio,0.46
150,88,avg_shortest_path_lcc,1.9710144927536233
150,88,diameter_lcc,2.0
150,88,degree_assortativity_ud,-0.6307284213962281
150,88,avg_clustering_ud,0.0
150,88,modularity_ud,0.39387820172175575
150,89,n_nodes,150.0
150,89,n_edges,39.0
150,89,lcc_nodes,21.0
150,89,lcc_ratio,0.14
150,89,avg_shortest_path_lcc,1.9904761904761905
150,89,diameter_lcc,3.0
150,89,degree_assortativity_ud,-0.44075226407892765
150,89,avg_clustering_ud,0.0
150,89,modularity_ud,0.683224271267103
150,90,n_nodes,150.0
150,90,n_edges,102.0
150,90,lcc_nodes,93.0
150,90,lcc_ratio,0.62
150,90,avg_shortest_path_lcc,2.6895745675549323
150,90,diameter_lcc,6.0
150,90,degree_assortativity_ud,-0.5646443123063444
150,90,avg_clustering_ud,0.0
150,90,modularity_ud,0.4313888888888888
150,91,n_nodes,150.0
150,91,n_edges,90.0
150,91,lcc_nodes,79.0
150,91,lcc_ratio,0.5266666666666666
150,91,avg_shortest_path_lcc,2.2531645569620253
150,91,diameter_lcc,5.0
150,91,degree_assortativity_ud,-0.6576001116088108
150,91,avg_clustering_ud,0.0
150,91,modularity_ud,0.3224943310657596
150,92,n_nodes,150.0
150,92,n_edges,25.0
150,92,lcc_nodes,12.0
150,92,lcc_ratio,0.08
150,92,avg_shortest_path_lcc,2.106060606060606
150,92,diameter_lcc,4.0
150,92,degree_assortativity_ud,-0.38181818181818195
150,92,avg_clustering_ud,0.0
150,92,modularity_ud,0.7389053254437871
150,93,n_nodes,150.0
150,93,n_edges,108.0
150,93,lcc_nodes,77.0
150,93,lcc_ratio,0.5133333333333333
150,93,avg_shortest_path_lcc,2.397129186602871
150,93,diameter_lcc,6.0
150,93,degree_assortativity_ud,-0.4704221929267087
150,93,avg_clustering_ud,0.0
150,93,modularity_ud,0.5236831496909433
150,94,n_nodes,150.0
150,94,n_edges,38.0
150,94,lcc_nodes,11.0
150,94,lcc_ratio,0.07333333333333333
150,94,avg_shortest_path_lcc,2.109090909090909
150,94,diameter_lcc,4.0
150,94,degree_assortativity_ud,-0.45476455320726733
150,94,avg_clustering_ud,0.0
150,94,modularity_ud,0.8490304709141274
150,95,n_nodes,150.0
150,95,n_edges,52.0
150,95,lcc_nodes,18.0
150,95,lcc_ratio,0.12
150,95,avg_shortest_path_lcc,1.8888888888888888
150,95,diameter_lcc,2.0
150,95,degree_assortativity_ud,-0.4134453961227129
150,95,avg_clustering_ud,0.0
150,95,modularity_ud,0.8079338842975206
150,96,n_nodes,150.0
150,96,n_edges,16.0
150,96,lcc_nodes,4.0
150,96,lcc_ratio,0.02666666666666667
150,96,avg_shortest_path_lcc,1.5
150,96,diameter_lcc,2.0
150,96,degree_assortativity_ud,-0.4
150,96,avg_clustering_ud,0.0
150,96,modularity_ud,0.875
150,97,n_nodes,150.0
150,97,n_edges,104.0
150,97,lcc_nodes,78.0
150,97,lcc_ratio,0.52
150,97,avg_shortest_path_lcc,2.2860472860472862
150,97,diameter_lcc,4.0
150,97,degree_assortativity_ud,-0.5450940523849434
150,97,avg_clustering_ud,0.0
150,97,modularity_ud,0.4786750637755102
150,98,n_nodes,150.0
150,98,n_edges,27.0
150,98,lcc_nodes,17.0
150,98,lcc_ratio,0.11333333333333333
150,98,avg_shortest_path_lcc,1.9852941176470589
150,98,diameter_lcc,3.0
150,98,degree_assortativity_ud,-0.4325293350717081
150,98,avg_clustering_ud,0.0
150,98,modularity_ud,0.6759809750297265
150,99,n_nodes,150.0
150,99,n_edges,27.0
150,99,lcc_nodes,21.0
150,99,lcc_ratio,0.14
150,99,avg_shortest_path_lcc,2.1333333333333333
150,99,diameter_lcc,3.0
150,99,degree_assortativity_ud,-0.5035014005602243
150,99,avg_clustering_ud,0.0
150,99,modularity_ud,0.528537455410226
200,0,n_nodes,200.0
200,0,n_edges,67.0
200,0,lcc_nodes,24.0
200,0,lcc_ratio,0.12
200,0,avg_shortest_path_lcc,2.199275362318841
200,0,diameter_lcc,4.0
200,0,degree_assortativity_ud,-0.37415228507056963
200,0,avg_clustering_ud,0.0
200,0,modularity_ud,0.8216326530612245
200,1,n_nodes,200.0
200,1,n_edges,53.0
200,1,lcc_nodes,13.0
200,1,lcc_ratio,0.065
200,1,avg_shortest_path_lcc,2.076923076923077
200,1,diameter_lcc,3.0
200,1,degree_assortativity_ud,-0.39277054079963913
200,1,avg_clustering_ud,0.0
200,1,modularity_ud,0.8772290809327846
200,2,n_nodes,200.0
200,2,n_edges,166.0
200,2,lcc_nodes,132.0
200,2,lcc_ratio,0.66
200,2,avg_shortest_path_lcc,2.8693037242655564
200,2,diameter_lcc,6.0
200,2,degree_assortativity_ud,-0.4746521325950768
200,2,avg_clustering_ud,0.0
200,2,modularity_ud,0.5808773029950133
200,3,n_nodes,200.0
200,3,n_edges,80.0
200,3,lcc_nodes,26.0
200,3,lcc_ratio,0.13
200,3,avg_shortest_path_lcc,1.9938461538461538
200,3,diameter_lcc,3.0
200,3,degree_assortativity_ud,-0.3928021338141928
200,3,avg_clustering_ud,0.0
200,3,modularity_ud,0.8244348602022605
200,4,n_nodes,200.0
200,4,n_edges,139.0
200,4,lcc_nodes,111.0
200,4,lcc_ratio,0.555
200,4,avg_shortest_path_lcc,2.379033579033579
200,4,diameter_lcc,6.0
200,4,degree_assortativity_ud,-0.5448304411354002
200,4,avg_clustering_ud,0.0
200,4,modularity_ud,0.4557221581443035
200,5,n_nodes,200.0
200,5,n_edges,163.0
200,5,lcc_nodes,134.0
200,5,lcc_ratio,0.67
200,5,avg_shortest_path_lcc,2.9323308270676693
200,5,diameter_lcc,7.0
200,5,degree_assortativity_ud,-0.473306999507287
200,5,avg_clustering_ud,0.0
200,5,modularity_ud,0.5424397370343317
200,6,n_nodes,200.0
200,6,n_edges,165.0
200,6,lcc_nodes,136.0
200,6,lcc_ratio,0.68
200,6,avg_shortest_path_lcc,3.0550108932461875
200,6,diameter_lcc,8.0
200,6,degree_assortativity_ud,-0.4600350401448505
200,6,avg_clustering_ud,0.0
200,6,modularity_ud,0.5962207539340547
200,7,n_nodes,200.0
200,7,n_edges,61.0
200,7,lcc_nodes,13.0
200,7,lcc_ratio,0.065
200,7,avg_shortest_path_lcc,2.2051282051282053
200,7,diameter_lcc,4.0
200,7,degree_assortativity_ud,-0.39238225255972675
200,7,avg_clustering_ud,0.0
200,7,modularity_ud,0.8896982310093652
200,8,n_nodes,200.0
200,8,n_edges,148.0
200,8,lcc_nodes,108.0
200,8,lcc_ratio,0.54
200,8,avg_shortest_path_lcc,2.299411561093804
200,8,diameter_lcc,5.0
200,8,degree_assortativity_ud,-0.5075423775626734
200,8,avg_clustering_ud,0.0
200,8,modularity_ud,0.49698890094884635
200,9,n_nodes,200.0
200,9,n_edges,143.0
200,9,lcc_nodes,114.0
200,9,lcc_ratio,0.57
200,9,avg_shortest_path_lcc,2.375252290017078
200,9,diameter_lcc,6.0
200,9,degree_assortativity_ud,-0.5397506940241678
200,9,avg_clustering_ud,0.0
200,9,modularity_ud,0.46353515624999997
200,10,n_nodes,200.0
200,10,n_edges,67.0
200,10,lcc_nodes,26.0
200,10,lcc_ratio,0.13
200,10,avg_shortest_path_lcc,2.0584615384615383
200,10,diameter_lcc,3.0
200,10,degree_assortativity_ud,-0.4175345742992419
200,10,avg_clustering_ud,0.0
200,10,modularity_ud,0.791220331863054
200,11,n_nodes,200.0
200,11,n_edges,160.0
200,11,lcc_nodes,134.0
200,11,lcc_ratio,0.67
200,11,avg_shortest_path_lcc,2.7330265963416003
200,11,diameter_lcc,6.0
200,11,degree_assortativity_ud,-0.5306209611538688
200,11,avg_clustering_ud,0.0
200,11,modularity_ud,0.5283778579181401
200,12,n_nodes,200.0
200,12,n_edges,145.0
200,12,lcc_nodes,110.0
200,12,lcc_ratio,0.55
200,12,avg_shortest_path_lcc,2.3734778982485403
200,12,diameter_lcc,7.0
200,12,degree_assortativity_ud,-0.5317227294199655
200,12,avg_clustering_ud,0.0
200,12,modularity_ud,0.4606244260789715
200,13,n_nodes,200.0
200,13,n_edges,167.0
200,13,lcc_nodes,122.0
200,13,lcc_ratio,0.61
200,13,avg_shortest_path_lcc,2.7474596938084273
200,13,diameter_lcc,7.0
200,13,degree_assortativity_ud,-0.449827211846264
200,13,avg_clustering_ud,0.0
200,13,modularity_ud,0.6289846603360116
200,14,n_nodes,200.0
200,14,n_edges,78.0
200,14,lcc_nodes,23.0
200,14,lcc_ratio,0.115
200,14,avg_shortest_path_lcc,2.142292490118577
200,14,diameter_lcc,4.0
200,14,degree_assortativity_ud,-0.37389938302104325
200,14,avg_clustering_ud,0.0
200,14,modularity_ud,0.8565005334552659
200,15,n_nodes,200.0
200,15,n_edges,141.0
200,15,lcc_nodes,112.0
200,15,lcc_ratio,0.56
200,15,avg_shortest_path_lcc,2.3083976833976836
200,15,diameter_lcc,5.0
200,15,degree_assortativity_ud,-0.5471993530034678
200,15,avg_clustering_ud,0.0
200,15,modularity_ud,0.4463369468770495
200,16,n_nodes,200.0
200,16,n_edges,62.0
200,16,lcc_nodes,20.0
200,16,lcc_ratio,0.1
200,16,avg_shortest_path_lcc,1.9
200,16,diameter_lcc,2.0
200,16,degree_assortativity_ud,-0.380339543305747
200,16,avg_clustering_ud,0.0
200,16,modularity_ud,0.8291015625
200,17,n_nodes,200.0
200,17,n_edges,166.0
200,17,lcc_nodes,128.0
200,17,lcc_ratio,0.64
200,17,avg_shortest_path_lcc,2.8053641732283463
200,17,diameter_lcc,7.0
200,17,degree_assortativity_ud,-0.4560627924931495
200,17,avg_clustering_ud,0.0
200,17,modularity_ud,0.5766775846140925
200,18,n_nodes,200.0
200,18,n_edges,131.0
200,18,lcc_nodes,112.0
200,18,lcc_ratio,0.56
200,18,avg_shortest_path_lcc,2.548101673101673
200,18,diameter_lcc,6.0
200,18,degree_assortativity_ud,-0.5591337642383956
200,18,avg_clustering_ud,0.0
200,18,modularity_ud,0.454522912120611
200,19,n_nodes,200.0
200,19,n_edges,49.0
200,19,lcc_nodes,19.0
200,19,lcc_ratio,0.095
200,19,avg_shortest_path_lcc,2.8304093567251463
200,19,diameter_lcc,5.0
200,19,degree_assortativity_ud,-0.35612867443150303
200,19,avg_clustering_ud,0.0
200,19,modularity_ud,0.8806228373702422
200,20,n_nodes,200.0
200,20,n_edges,69.0
200,20,lcc_nodes,26.0
200,20,lcc_ratio,0.13
200,20,avg_shortest_path_lcc,2.187692307692308
200,20,diameter_lcc,4.0
200,20,degree_assortativity_ud,-0.40422478195267353
200,20,avg_clustering_ud,0.0
200,20,modularity_ud,0.8121404483237452
200,21,n_nodes,200.0
200,21,n_edges,129.0
200,21,lcc_nodes,110.0
200,21,lcc_ratio,0.55
200,21,avg_shortest_path_lcc,2.193327773144287
200,21,diameter_lcc,6.0
200,21,degree_assortativity_ud,-0.6324137025931988
200,21,avg_clustering_ud,0.0
200,21,modularity_ud,0.3220820041283542
200,22,n_nodes,200.0
200,22,n_edges,169.0
200,22,lcc_nodes,139.0
200,22,lcc_ratio,0.695
200,22,avg_shortest_path_lcc,3.060786153685747
200,22,diameter_lcc,7.0
200,22,degree_assortativity_ud,-0.47142854882156127
200,22,avg_clustering_ud,0.0
200,22,modularity_ud,0.5673545706371192
200,23,n_nodes,200.0
200,23,n_edges,51.0
200,23,lcc_nodes,10.0
200,23,lcc_ratio,0.05
200,23,avg_shortest_path_lcc,2.2222222222222223
200,23,diameter_lcc,4.0
200,23,degree_assortativity_ud,-0.30420458111076243
200,23,avg_clustering_ud,0.0
200,23,modularity_ud,0.9248843004627981
200,24,n_nodes,200.0
200,24,n_edges,129.0
200,24,lcc_nodes,111.0
200,24,lcc_ratio,0.555
200,24,avg_shortest_path_lcc,2.1382473382473384
200,24,diameter_lcc,5.0
200,24,degree_assortativity_ud,-0.661297061483359
200,24,avg_clustering_ud,0.0
200,24,modularity_ud,0.2948222222222222
200,25,n_nodes,200.0
200,25,n_edges,145.0
200,25,lcc_nodes,117.0
200,25,lcc_ratio,0.585
200,25,avg_shortest_path_lcc,2.608900677866195
200,25,diameter_lcc,6.0
200,25,degree_assortativity_ud,-0.5083237920635062
200,25,avg_clustering_ud,0.0
200,25,modularity_ud,0.5171609395918698
200,26,n_nodes,200.0
200,26,n_edges,158.0
200,26,lcc_nodes,137.0
200,26,lcc_ratio,0.685
200,26,avg_shortest_path_lcc,2.921640188922284
200,26,diameter_lcc,6.0
200,26,degree_assortativity_ud,-0.5199233788082083
200,26,avg_clustering_ud,0.0
200,26,modularity_ud,0.523179012345679
200,27,n_nodes,200.0
200,27,n_edges,76.0
200,27,lcc_nodes,21.0
200,27,lcc_ratio,0.105
200,27,avg_shortest_path_lcc,1.9047619047619047
200,27,diameter_lcc,2.0
200,27,degree_assortativity_ud,-0.37069922308546066
200,27,avg_clustering_ud,0.0
200,27,modularity_ud,0.8655664156385194
200,28,n_nodes,200.0
200,28,n_edges,173.0
200,28,lcc_nodes,114.0
200,28,lcc_ratio,0.57
200,28,avg_shortest_path_lcc,2.6047197640117994
200,28,diameter_lcc,7.0
200,28,degree_assortativity_ud,-0.43024476892407215
200,28,avg_clustering_ud,0.0
200,28,modularity_ud,0.6282298927801573
200,29,n_nodes,200.0
200,29,n_edges,150.0
200,29,lcc_nodes,106.0
200,29,lcc_ratio,0.53
200,29,avg_shortest_path_lcc,2.308355795148248
200,29,diameter_lcc,5.0
200,29,degree_assortativity_ud,-0.5016553139797988
200,29,avg_clustering_ud,0.0
200,29,modularity_ud,0.5195596830291512
200,30,n_nodes,200.0
200,30,n_edges,139.0
200,30,lcc_nodes,111.0
200,30,lcc_ratio,0.555
200,30,avg_shortest_path_lcc,2.2987714987714987
200,30,diameter_lcc,6.0
200,30,degree_assortativity_ud,-0.5656648120067341
200,30,avg_clustering_ud,0.0
200,30,modularity_ud,0.4389587442472058
200,31,n_nodes,200.0
200,31,n_edges,169.0
200,31,lcc_nodes,138.0
200,31,lcc_ratio,0.69
200,31,avg_shortest_path_lcc,2.853908812017349
200,31,diameter_lcc,7.0
200,31,degree_assortativity_ud,-0.46253513209352926
200,31,avg_clustering_ud,0.0
200,31,modularity_ud,0.5645288531775018
200,32,n_nodes,200.0
200,32,n_edges,153.0
200,32,lcc_nodes,127.0
200,32,lcc_ratio,0.635
200,32,avg_shortest_path_lcc,2.645169353830771
200,32,diameter_lcc,5.0
200,32,degree_assortativity_ud,-0.5512881111126996
200,32,avg_clustering_ud,0.0
200,32,modularity_ud,0.5059102040816327
200,33,n_nodes,200.0
200,33,n_edges,166.0
200,33,lcc_nodes,138.0
200,33,lcc_ratio,0.69
200,33,avg_shortest_path_lcc,2.955463873902465
200,33,diameter_lcc,7.0
200,33,degree_assortativity_ud,-0.4902130588939726
200,33,avg_clustering_ud,0.0
200,33,modularity_ud,0.544376731301939
200,34,n_nodes,200.0
200,34,n_edges,160.0
200,34,lcc_nodes,128.0
200,34,lcc_ratio,0.64
200,34,avg_shortest_path_lcc,2.814222440944882
200,34,diameter_lcc,6.0
200,34,degree_assortativity_ud,-0.4847473814156851
200,34,avg_clustering_ud,0.0
200,34,modularity_ud,0.571963739311962
200,35,n_nodes,200.0
200,35,n_edges,144.0
200,35,lcc_nodes,111.0
200,35,lcc_ratio,0.555
200,35,avg_shortest_path_lcc,2.3744471744471745
200,35,diameter_lcc,5.0
200,35,degree_assortativity_ud,-0.5184055148225806
200,35,avg_clustering_ud,0.0
200,35,modularity_ud,0.4817908259712202
200,36,n_nodes,200.0
200,36,n_edges,159.0
200,36,lcc_nodes,137.0
200,36,lcc_ratio,0.685
200,36,avg_shortest_path_lcc,2.8012022327179045
200,36,diameter_lcc,7.0
200,36,degree_assortativity_ud,-0.5200493804270547
200,36,avg_clustering_ud,0.0
200,36,modularity_ud,0.5231308109504131
200,37,n_nodes,200.0
200,37,n_edges,143.0
200,37,lcc_nodes,117.0
200,37,lcc_ratio,0.585
200,37,avg_shortest_path_lcc,2.5042735042735043
200,37,diameter_lcc,6.0
200,37,degree_assortativity_ud,-0.5328618130924868
200,37,avg_clustering_ud,0.0
200,37,modularity_ud,0.4799436114315007
200,38,n_nodes,200.0
200,38,n_edges,159.0
200,38,lcc_nodes,129.0
200,38,lcc_ratio,0.645
200,38,avg_shortest_path_lcc,2.8352713178294575
200,38,diameter_lcc,7.0
200,38,degree_assortativity_ud,-0.4979083425647497
200,38,avg_clustering_ud,0.0
200,38,modularity_ud,0.5899637850048406
200,39,n_nodes,200.0
200,39,n_edges,159.0
200,39,lcc_nodes,101.0
200,39,lcc_ratio,0.505
200,39,avg_shortest_path_lcc,2.0764356435643565
200,39,diameter_lcc,4.0
200,39,degree_assortativity_ud,-0.5024454233576839
200,39,avg_clustering_ud,0.0
200,39,modularity_ud,0.5660244897959184
200,40,n_nodes,200.0
200,40,n_edges,80.0
200,40,lcc_nodes,26.0
200,40,lcc_ratio,0.13
200,40,avg_shortest_path_lcc,2.24
200,40,diameter_lcc,4.0
200,40,degree_assortativity_ud,-0.4584877417854702
200,40,avg_clustering_ud,0.0
200,40,modularity_ud,0.8540958049886621
200,41,n_nodes,200.0
200,41,n_edges,86.0
200,41,lcc_nodes,27.0
200,41,lcc_ratio,0.135
200,41,avg_shortest_path_lcc,1.9943019943019944
200,41,diameter_lcc,3.0
200,41,degree_assortativity_ud,-0.40828307197426617
200,41,avg_clustering_ud,0.0
200,41,modularity_ud,0.8341296487603306
200,42,n_nodes,200.0
200,42,n_edges,177.0
200,42,lcc_nodes,141.0
200,42,lcc_ratio,0.705
200,42,avg_shortest_path_lcc,2.9886524822695035
200,42,diameter_lcc,7.0
200,42,degree_assortativity_ud,-0.43756144278025816
200,42,avg_clustering_ud,0.0
200,42,modularity_ud,0.5714771045160039
200,43,n_nodes,200.0
200,43,n_edges,169.0
200,43,lcc_nodes,132.0
200,43,lcc_ratio,0.66
200,43,avg_shortest_path_lcc,2.9027295859356927
200,43,diameter_lcc,7.0
200,43,degree_assortativity_ud,-0.46232048773438644
200,43,avg_clustering_ud,0.0
200,43,modularity_ud,0.580367247623359
200,44,n_nodes,200.0
200,44,n_edges,164.0
200,44,lcc_nodes,137.0
200,44,lcc_ratio,0.685
200,44,avg_shortest_path_lcc,2.8808501502790897
200,44,diameter_lcc,7.0
200,44,degree_assortativity_ud,-0.4925572619135718
200,44,avg_clustering_ud,0.0
200,44,modularity_ud,0.5590025280109859
200,45,n_nodes,200.0
200,45,n_edges,162.0
200,45,lcc_nodes,135.0
200,45,lcc_ratio,0.675
200,45,avg_shortest_path_lcc,2.884024322830293
200,45,diameter_lcc,8.0
200,45,degree_assortativity_ud,-0.4842926616863573
200,45,avg_clustering_ud,0.0
200,45,modularity_ud,0.5600470957613815
200,46,n_nodes,200.0
200,46,n_edges,80.0
200,46,lcc_nodes,32.0
200,46,lcc_ratio,0.16
200,46,avg_shortest_path_lcc,2.1471774193548385
200,46,diameter_lcc,3.0
200,46,degree_assortativity_ud,-0.3646297385895604
200,46,avg_clustering_ud,0.0
200,46,modularity_ud,0.8122165532879818
200,47,n_nodes,200.0
200,47,n_edges,143.0
200,47,lcc_nodes,111.0
200,47,lcc_ratio,0.555
200,47,avg_shortest_path_lcc,2.4832104832104833
200,47,diameter_lcc,7.0
200,47,degree_assortativity_ud,-0.5074912494588008
200,47,avg_clustering_ud,0.0
200,47,modularity_ud,0.5162337662337663
200,48,n_nodes,200.0
200,48,n_edges,169.0
200,48,lcc_nodes,138.0
200,48,lcc_ratio,0.69
200,48,avg_shortest_path_lcc,2.9369512324129907
200,48,diameter_lcc,6.0
200,48,degree_assortativity_ud,-0.47386434355003537
200,48,avg_clustering_ud,0.0
200,48,modularity_ud,0.5584946667047958
200,49,n_nodes,200.0
200,49,n_edges,77.0
200,49,lcc_nodes,31.0
200,49,lcc_ratio,0.155
200,49,avg_shortest_path_lcc,2.193548387096774
